time = 1, 	elev[1]: level = 0.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: )
time = 5226, 	elev[1]: level = 2.00, dir. = stay, ind. = down, acceler. = uniform,  doors = waiting...   (pass.: )
time = 5227, 	elev[1]: level = 2.00, dir. = stay, ind. = down, acceler. = uniform,  doors = waiting...   (pass.: )
time = 5228, 	elev[1]: level = 2.00, dir. = stay, ind. = down, acceler. = uniform,  doors = waiting...   (pass.: )
time = 5229, 	elev[1]: level = 2.00, dir. = stay, ind. = down, acceler. = uniform,  doors = waiting...   (pass.: )
time = 5230, 	elev[1]: level = 2.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closing...   (pass.: )
time = 5231, 	elev[1]: level = 2.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closing...   (pass.: )
time = 5232, 	elev[1]: level = 2.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closing...   (pass.: )
time = 5233, 	elev[1]: level = 2.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closing...   (pass.: )
time = 5234, 	elev[1]: level = 2.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closed       (pass.: )
time = 5235, 	elev[1]: level = 2.00, dir. = dn,   ind. = down, acceler. = acceler., doors = closed       (pass.: )
time = 5236, 	elev[1]: level = 1.95, dir. = dn,   ind. = down, acceler. = acceler., doors = closed       (pass.: )
time = 5237, 	elev[1]: level = 1.87, dir. = dn,   ind. = down, acceler. = acceler., doors = closed       (pass.: )
time = 5238, 	elev[1]: level = 1.75, dir. = dn,   ind. = down, acceler. = acceler., doors = closed       (pass.: )
time = 5239, 	elev[1]: level = 1.50, dir. = dn,   ind. = down, acceler. = uniform,  doors = closed       (pass.: )
time = 5240, 	elev[1]: level = 1.25, dir. = dn,   ind. = down, acceler. = uniform,  doors = closed       (pass.: )
time = 5241, 	elev[1]: level = 1.13, dir. = dn,   ind. = down, acceler. = breaking, doors = closed       (pass.: )
time = 5242, 	elev[1]: level = 1.05, dir. = dn,   ind. = down, acceler. = breaking, doors = closed       (pass.: )
time = 5243, 	elev[1]: level = 1.00, dir. = dn,   ind. = down, acceler. = breaking, doors = closed       (pass.: )
time = 5244, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closed       (pass.: )
time = 5245, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = opening...   (pass.: )
time = 5246, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = opening...   (pass.: )
time = 5247, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = opening...   (pass.: )
time = 5248, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = opening...   (pass.: )
time = 5249, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = loading...   (pass.: )
time = 5250, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = waiting...   (pass.: )
time = 5251, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = waiting...   (pass.: )
time = 5252, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = waiting...   (pass.: )
time = 5253, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = waiting...   (pass.: )
time = 5254, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = waiting...   (pass.: )
time = 5255, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closing...   (pass.: )
time = 5256, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closing...   (pass.: )
time = 5257, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closing...   (pass.: )
time = 5258, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closing...   (pass.: )
time = 5259, 	elev[1]: level = 1.00, dir. = stay, ind. = down, acceler. = uniform,  doors = closed       (pass.: )
time = 5260, 	elev[1]: level = 1.00, dir. = dn,   ind. = down, acceler. = acceler., doors = closed       (pass.: )
time = 5261, 	elev[1]: level = 0.95, dir. = dn,   ind. = down, acceler. = acceler., doors = closed       (pass.: )
time = 5262, 	elev[1]: level = 0.87, dir. = dn,   ind. = down, acceler. = acceler., doors = closed       (pass.: )
time = 5263, 	elev[1]: level = 0.75, dir. = dn,   ind. = down, acceler. = acceler., doors = closed       (pass.: )
time = 5264, 	elev[1]: level = 0.50, dir. = dn,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: )
time = 5265, 	elev[1]: level = 0.25, dir. = dn,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: )
time = 5266, 	elev[1]: level = 0.13, dir. = dn,   ind. = up,   acceler. = breaking, doors = closed       (pass.: )
time = 5267, 	elev[1]: level = 0.05, dir. = dn,   ind. = up,   acceler. = breaking, doors = closed       (pass.: )
time = 5268, 	elev[1]: level = 0.00, dir. = dn,   ind. = up,   acceler. = breaking, doors = closed       (pass.: )
time = 5269, 	elev[1]: level = 0.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: )
time = 5270, 	elev[1]: level = 0.00, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: )
time = 5271, 	elev[1]: level = 0.05, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: )
time = 5272, 	elev[1]: level = 0.13, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: )
time = 5273, 	elev[1]: level = 0.25, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: )
time = 5274, 	elev[1]: level = 0.50, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: )
time = 5275, 	elev[1]: level = 0.75, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: )
time = 5276, 	elev[1]: level = 0.87, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: )
time = 5277, 	elev[1]: level = 0.95, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: )
time = 5278, 	elev[1]: level = 1.00, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: )
time = 5279, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: )
time = 5280, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: )
time = 5281, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: )
time = 5282, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: )
time = 5283, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: )
time = 5284, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: )
time = 5285, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, )
time = 5286, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, )
time = 5287, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, )
time = 5288, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, )
time = 5289, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, )
time = 5290, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, )
time = 5291, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, 74, )
time = 5292, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, 74, )
time = 5293, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, 74, 75, )
time = 5294, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, 74, 75, )
time = 5295, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, 74, 75, 77, )
time = 5296, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, 74, 75, 77, )
time = 5297, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, 74, 75, 77, 80, )
time = 5298, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, 74, 75, 77, 80, )
time = 5299, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5300, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5301, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = waiting...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5302, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5303, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5304, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5305, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5306, 	elev[1]: level = 1.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5307, 	elev[1]: level = 1.00, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5308, 	elev[1]: level = 1.05, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5309, 	elev[1]: level = 1.13, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5310, 	elev[1]: level = 1.25, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5311, 	elev[1]: level = 1.50, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5312, 	elev[1]: level = 1.75, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5313, 	elev[1]: level = 1.87, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5314, 	elev[1]: level = 1.95, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5315, 	elev[1]: level = 2.00, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5316, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5317, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5318, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5319, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5320, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5321, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 71, 72, 73, 74, 75, 77, 80, 81, )
time = 5322, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 73, 74, 75, 77, 80, 81, )
time = 5323, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 73, 74, 75, 77, 80, 81, )
time = 5324, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 73, 75, 77, 80, 81, )
time = 5325, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 73, 75, 77, 80, 81, )
time = 5326, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 73, 75, 77, 80, 81, )
time = 5327, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 73, 75, 77, 80, 81, )
time = 5328, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5329, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5330, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = waiting...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5331, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5332, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5333, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5334, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5335, 	elev[1]: level = 2.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5336, 	elev[1]: level = 2.00, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5337, 	elev[1]: level = 2.05, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5338, 	elev[1]: level = 2.13, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5339, 	elev[1]: level = 2.25, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5340, 	elev[1]: level = 2.50, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5341, 	elev[1]: level = 2.75, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5342, 	elev[1]: level = 2.87, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5343, 	elev[1]: level = 2.95, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5344, 	elev[1]: level = 3.00, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5345, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5346, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5347, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5348, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5349, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5350, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 73, 75, 77, 80, 81, 70, )
time = 5351, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 73, 77, 80, 81, 70, )
time = 5352, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 73, 77, 80, 81, 70, )
time = 5353, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5354, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5355, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = waiting...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5356, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5357, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5358, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5359, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5360, 	elev[1]: level = 3.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5361, 	elev[1]: level = 3.00, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5362, 	elev[1]: level = 3.05, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5363, 	elev[1]: level = 3.13, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5364, 	elev[1]: level = 3.25, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5365, 	elev[1]: level = 3.50, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5366, 	elev[1]: level = 3.75, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5367, 	elev[1]: level = 3.87, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5368, 	elev[1]: level = 3.95, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5369, 	elev[1]: level = 4.00, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5370, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 73, 77, 80, 81, 70, )
time = 5371, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5372, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5373, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5374, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 73, 77, 80, 81, 70, )
time = 5375, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 73, 77, 80, 81, 70, )
time = 5376, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 77, 80, 81, 70, )
time = 5377, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 77, 80, 81, 70, )
time = 5378, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 77, 80, 81, 70, )
time = 5379, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 77, 80, 81, 70, )
time = 5380, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = waiting...   (pass.: 72, 77, 80, 81, 70, )
time = 5381, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 77, 80, 81, 70, )
time = 5382, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 77, 80, 81, 70, )
time = 5383, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 77, 80, 81, 70, )
time = 5384, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 77, 80, 81, 70, )
time = 5385, 	elev[1]: level = 4.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5386, 	elev[1]: level = 4.00, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5387, 	elev[1]: level = 4.05, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5388, 	elev[1]: level = 4.13, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5389, 	elev[1]: level = 4.25, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5390, 	elev[1]: level = 4.50, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5391, 	elev[1]: level = 4.75, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5392, 	elev[1]: level = 4.87, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5393, 	elev[1]: level = 4.95, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5394, 	elev[1]: level = 5.00, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5395, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 77, 80, 81, 70, )
time = 5396, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 77, 80, 81, 70, )
time = 5397, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 77, 80, 81, 70, )
time = 5398, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 77, 80, 81, 70, )
time = 5399, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = opening...   (pass.: 72, 77, 80, 81, 70, )
time = 5400, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 77, 80, 81, 70, )
time = 5401, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 80, 81, 70, )
time = 5402, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = unloading... (pass.: 72, 80, 81, 70, )
time = 5403, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 80, 81, 70, )
time = 5404, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 80, 81, 70, )
time = 5405, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 80, 81, 70, 94, )
time = 5406, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = loading...   (pass.: 72, 80, 81, 70, 94, )
time = 5407, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = waiting...   (pass.: 72, 80, 81, 70, 94, )
time = 5408, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 80, 81, 70, 94, )
time = 5409, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 80, 81, 70, 94, )
time = 5410, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 80, 81, 70, 94, )
time = 5411, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closing...   (pass.: 72, 80, 81, 70, 94, )
time = 5412, 	elev[1]: level = 5.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 80, 81, 70, 94, )
time = 5413, 	elev[1]: level = 5.00, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 80, 81, 70, 94, )
time = 5414, 	elev[1]: level = 5.05, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 80, 81, 70, 94, )
time = 5415, 	elev[1]: level = 5.13, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 80, 81, 70, 94, )
time = 5416, 	elev[1]: level = 5.25, dir. = up,   ind. = up,   acceler. = acceler., doors = closed       (pass.: 72, 80, 81, 70, 94, )
time = 5417, 	elev[1]: level = 5.50, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 80, 81, 70, 94, )
time = 5418, 	elev[1]: level = 5.75, dir. = up,   ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 80, 81, 70, 94, )
time = 5419, 	elev[1]: level = 5.87, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 80, 81, 70, 94, )
time = 5420, 	elev[1]: level = 5.95, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 80, 81, 70, 94, )
time = 5421, 	elev[1]: level = 6.00, dir. = up,   ind. = up,   acceler. = breaking, doors = closed       (pass.: 72, 80, 81, 70, 94, )
time = 5422, 	elev[1]: level = 6.00, dir. = stay, ind. = up,   acceler. = uniform,  doors = closed       (pass.: 72, 80, 81, 70, 94, )
